Date,Time of Day,Day of Week,Latitude,Longitude,Neighborhood,Safety Index,Population Density,Median Income,Crime Type,Severity Score,Past Crime Density,Arrest Made,Temperature,Visibility,Event,Location Type,Unemployment Rate,Actions Taken,Police Station Proximity (km),Surveillance Cameras,Public Transport Score
2024-02-08,Evening,Thursday,29.7604,-95.3698,Industrial,4,10000,50000,Vandalism,2,16,0,20.870294656886642,Foggy,None,Parks,6.857019987461983,8,7.447095513547998,6,4
2024-05-25,Night,Saturday,29.7604,-95.3698,Industrial,4,10000,50000,Assault,3,2,0,29.074855553494643,Clear,None,Residential,5.523457954479525,0,3.232657704080306,14,7
2024-11-16,Afternoon,Saturday,41.8781,-87.6298,Urban,5,15000,55000,Theft,9,49,0,23.176658117443765,Foggy,None,Commercial,10.93882459830649,3,1.185191231042344,11,7
2024-07-13,Afternoon,Saturday,34.0522,-118.2437,Suburban,7,5000,75000,Theft,9,42,1,8.514492174178265,Clear,None,Commercial,3.2269520302695556,7,5.186598348748678,16,1
2024-07-26,Night,Friday,34.0522,-118.2437,Suburban,7,5000,75000,Robbery,5,40,1,-2.6948191390943377,Foggy,None,Commercial,5.1139806580857305,5,2.8492590891783935,12,1
2024-06-30,Evening,Sunday,29.7604,-95.3698,Industrial,4,10000,50000,Burglary,4,40,0,1.3780366220004714,Clear,None,Commercial,4.217968683597999,8,6.890503420429187,4,8
2024-09-08,Afternoon,Sunday,29.7604,-95.3698,Industrial,4,10000,50000,Burglary,1,3,0,21.6283687603373,Rainy,None,Residential,7.3313639152103995,4,2.3383538434814115,16,8
2024-10-20,Morning,Sunday,41.8781,-87.6298,Urban,5,15000,55000,Fraud,9,36,0,18.021419553972965,Foggy,None,Residential,6.7412700246092125,0,4.45136232433544,17,7
2024-06-11,Evening,Tuesday,40.7128,-74.006,Downtown,3,25000,60000,Theft,6,12,0,21.535658684779683,Foggy,None,Highways,7.0283545872384785,0,6.267825293133225,18,3
2024-08-19,Evening,Monday,41.8781,-87.6298,Urban,5,15000,55000,Robbery,6,37,0,-4.352708609705238,Rainy,None,Residential,9.255141529959342,8,8.982130798892904,12,7
2024-06-04,Morning,Tuesday,29.7604,-95.3698,Industrial,4,10000,50000,Fraud,7,46,0,17.026036952883565,Clear,None,Commercial,4.776548351974586,9,8.870871028365395,1,2
2024-09-21,Evening,Saturday,41.8781,-87.6298,Urban,5,15000,55000,Assault,7,46,0,18.238012381241404,Rainy,None,Residential,11.045339264650405,2,3.3656148884070682,0,6
2024-04-29,Night,Monday,29.7604,-95.3698,Industrial,4,10000,50000,Theft,4,2,0,34.441654289806145,Foggy,None,Commercial,4.63264845566785,7,3.7734557467357517,0,4
2024-01-14,Evening,Sunday,29.7604,-95.3698,Industrial,4,10000,50000,Vandalism,5,3,0,32.61259199001012,Rainy,None,Commercial,5.366331860865907,5,7.147455487824715,1,6
2024-07-04,Afternoon,Thursday,40.7128,-74.006,Downtown,3,25000,60000,Burglary,7,21,0,5.074241043876967,Rainy,None,Highways,9.869078343990799,0,8.226151344087272,17,7
2024-09-29,Morning,Sunday,41.8781,-87.6298,Urban,5,15000,55000,Vandalism,8,2,1,27.111829029525182,Foggy,None,Highways,6.297467948047034,2,1.6664677794424494,4,3
2024-08-01,Afternoon,Thursday,41.8781,-87.6298,Urban,5,15000,55000,Fraud,7,10,0,-3.340237001163744,Clear,None,Highways,9.768941904471934,1,7.274558195394053,12,3
2024-05-05,Morning,Sunday,34.0522,-118.2437,Suburban,7,5000,75000,Theft,1,13,0,16.1381302233702,Clear,None,Commercial,3.757559473887585,10,1.6694701626199557,11,3
2024-12-30,Morning,Monday,40.7128,-74.006,Downtown,3,25000,60000,Burglary,4,4,0,12.788395326738701,Rainy,None,Highways,9.257646210669293,4,2.0084605902438972,15,2
2024-01-20,Night,Saturday,29.7604,-95.3698,Industrial,4,10000,50000,Robbery,6,17,1,18.75101454605364,Clear,None,Highways,7.634204579080738,1,1.0372952684013443,14,4
2024-10-25,Evening,Friday,29.7604,-95.3698,Industrial,4,10000,50000,Vandalism,6,2,0,-2.406331943486375,Rainy,None,Residential,6.771151361422827,7,9.494854885256922,4,10
2024-06-11,Morning,Tuesday,29.7604,-95.3698,Industrial,4,10000,50000,Robbery,3,27,0,31.762458563285335,Foggy,None,Residential,6.207282030920224,7,2.1232816468412157,12,7
2024-02-17,Afternoon,Saturday,40.7128,-74.006,Downtown,3,25000,60000,Vandalism,5,0,0,31.218310518417105,Clear,None,Highways,6.691367715597703,3,7.88357106623942,13,6
2024-01-06,Night,Saturday,29.7604,-95.3698,Industrial,4,10000,50000,Theft,7,36,0,10.448326038176067,Foggy,None,Residential,4.094799969340069,4,0.41895767939062667,2,7
2024-02-02,Morning,Friday,34.0522,-118.2437,Suburban,7,5000,75000,Robbery,2,30,0,-0.1554750376038605,Foggy,None,Commercial,4.262143140705729,8,0.5629595745253151,19,3
2024-02-09,Night,Friday,41.8781,-87.6298,Urban,5,15000,55000,Vandalism,6,5,0,2.9222750558786137,Foggy,None,Commercial,6.1517688269022,7,6.273393327699769,16,4
2024-04-12,Morning,Friday,34.0522,-118.2437,Suburban,7,5000,75000,Burglary,1,48,0,30.647949915682723,Foggy,None,Commercial,4.565647603669245,4,2.080090984383812,12,2
2024-05-06,Evening,Monday,41.8781,-87.6298,Urban,5,15000,55000,Assault,9,34,0,5.519472049821017,Foggy,None,Parks,11.617096752952712,9,9.076536770763706,16,10
2024-10-14,Evening,Monday,34.0522,-118.2437,Suburban,7,5000,75000,Fraud,2,28,1,-4.3447846747296115,Clear,None,Parks,5.312719511669378,8,6.81585324230758,8,3
2024-08-30,Night,Friday,40.7128,-74.006,Downtown,3,25000,60000,Fraud,6,16,0,14.004404153402778,Foggy,None,Highways,7.977412198733699,9,1.6345483526450872,0,3
2024-07-28,Morning,Sunday,40.7128,-74.006,Downtown,3,25000,60000,Fraud,1,34,0,34.10871977314656,Foggy,None,Residential,7.714708437573278,0,4.069277936091152,13,3
2024-06-04,Evening,Tuesday,29.7604,-95.3698,Industrial,4,10000,50000,Assault,8,29,0,11.014813964061418,Rainy,None,Parks,6.607781579486261,9,8.785519090348853,8,4
2024-05-25,Afternoon,Saturday,41.8781,-87.6298,Urban,5,15000,55000,Vandalism,4,1,0,0.6648976872581169,Rainy,None,Residential,7.087784965236272,10,1.5251661698277748,11,8
2024-09-11,Morning,Wednesday,29.7604,-95.3698,Industrial,4,10000,50000,Assault,4,44,0,34.09075047685477,Foggy,None,Parks,5.942472630792338,3,9.320210958036585,8,10
2024-09-24,Night,Tuesday,41.8781,-87.6298,Urban,5,15000,55000,Robbery,7,48,1,0.9909316014431546,Foggy,None,Residential,11.925216789566784,3,2.2292179587281025,1,7
2024-10-09,Afternoon,Wednesday,29.7604,-95.3698,Industrial,4,10000,50000,Vandalism,1,2,1,14.605972284709843,Rainy,None,Commercial,5.949427576235257,0,3.58869963266452,18,9
2024-05-20,Afternoon,Monday,34.0522,-118.2437,Suburban,7,5000,75000,Fraud,9,3,0,-4.626728848266404,Rainy,None,Residential,5.5652484369735875,10,5.950976519778856,0,8
2024-06-25,Evening,Tuesday,41.8781,-87.6298,Urban,5,15000,55000,Theft,9,38,0,28.36022951250478,Rainy,None,Highways,10.039571001795967,9,7.371399737240525,14,4
2024-04-20,Evening,Saturday,34.0522,-118.2437,Suburban,7,5000,75000,Vandalism,7,40,1,13.012625849087783,Clear,None,Commercial,5.544261350958976,4,1.6294859094209007,13,4
2024-07-24,Evening,Wednesday,34.0522,-118.2437,Suburban,7,5000,75000,Assault,4,5,0,31.696152044871553,Foggy,None,Commercial,4.8815122337955055,1,7.303093694477907,15,5
2024-05-12,Morning,Sunday,29.7604,-95.3698,Industrial,4,10000,50000,Assault,2,20,0,27.987192057715248,Foggy,None,Parks,7.582727300037066,8,1.9701080262168675,19,5
2024-08-16,Afternoon,Friday,41.8781,-87.6298,Urban,5,15000,55000,Theft,7,9,0,14.20537689812425,Foggy,None,Commercial,7.18469504925124,1,0.5186815212472555,14,2
2024-02-13,Night,Tuesday,29.7604,-95.3698,Industrial,4,10000,50000,Assault,5,46,1,12.615520331363243,Clear,None,Highways,7.487716728745896,6,8.441239329262089,7,5
2024-11-17,Night,Sunday,40.7128,-74.006,Downtown,3,25000,60000,Vandalism,6,37,0,2.7969719810733906,Rainy,None,Commercial,9.771448178983594,7,0.5264484496789951,3,9
2024-11-03,Night,Sunday,34.0522,-118.2437,Suburban,7,5000,75000,Burglary,3,3,0,20.53637442688171,Rainy,None,Residential,3.049722543507838,1,7.845273632635735,11,6
2024-06-04,Night,Tuesday,41.8781,-87.6298,Urban,5,15000,55000,Burglary,9,16,0,18.899380009519614,Rainy,None,Commercial,8.613766285831444,1,1.7609574963380574,8,9
2024-03-13,Night,Wednesday,41.8781,-87.6298,Urban,5,15000,55000,Theft,3,7,0,-4.558006927483191,Clear,None,Highways,9.558468106111805,9,4.905483118322081,6,6
2024-12-30,Afternoon,Monday,41.8781,-87.6298,Urban,5,15000,55000,Burglary,6,30,1,10.09793079231847,Rainy,None,Commercial,10.124447714737936,7,5.3573353180758385,15,6
2024-06-27,Night,Thursday,40.7128,-74.006,Downtown,3,25000,60000,Theft,6,28,0,-3.570925093458972,Clear,None,Parks,6.241359041478045,2,5.688064577810814,14,7
2024-06-20,Evening,Thursday,40.7128,-74.006,Downtown,3,25000,60000,Burglary,1,18,0,26.68252464509786,Rainy,None,Parks,7.953277734976604,3,5.281858615631444,4,3
2024-02-26,Night,Monday,40.7128,-74.006,Downtown,3,25000,60000,Robbery,1,42,1,25.136940199650446,Clear,None,Highways,7.598652286695021,5,4.208565312611731,18,9
2024-07-28,Morning,Sunday,34.0522,-118.2437,Suburban,7,5000,75000,Burglary,8,1,1,-3.9827849480088995,Rainy,None,Parks,4.959678857915726,0,2.5159640312059253,13,8
2024-04-10,Morning,Wednesday,41.8781,-87.6298,Urban,5,15000,55000,Assault,7,45,0,19.203339050988475,Clear,None,Residential,11.66963737870227,5,3.3187210407228167,14,2
2024-07-01,Night,Monday,34.0522,-118.2437,Suburban,7,5000,75000,Fraud,6,16,0,31.907969471746462,Rainy,None,Commercial,4.621309312216304,8,7.118820983068337,3,4
2024-09-17,Afternoon,Tuesday,41.8781,-87.6298,Urban,5,15000,55000,Vandalism,3,28,0,12.238750406616447,Foggy,None,Commercial,11.821949733268056,5,9.937892457790237,19,5
2024-06-30,Afternoon,Sunday,40.7128,-74.006,Downtown,3,25000,60000,Assault,8,2,0,18.178834301569037,Rainy,None,Commercial,8.827856887169428,0,3.860759645803572,4,2
2024-12-30,Night,Monday,41.8781,-87.6298,Urban,5,15000,55000,Robbery,5,18,0,13.551617506606775,Foggy,None,Residential,11.622675265487747,2,3.608708594708143,8,1
2024-02-28,Morning,Wednesday,34.0522,-118.2437,Suburban,7,5000,75000,Fraud,9,35,0,17.301982161939243,Clear,None,Highways,4.000580970561038,5,8.650279620441378,18,6
2024-11-05,Evening,Tuesday,29.7604,-95.3698,Industrial,4,10000,50000,Fraud,9,26,0,5.564383241735875,Rainy,None,Parks,6.227870534769528,10,6.743696095633763,10,1
2024-10-08,Night,Tuesday,41.8781,-87.6298,Urban,5,15000,55000,Vandalism,8,26,0,16.318405433049065,Rainy,None,Highways,11.770373761227049,0,0.7517339407159505,15,2
2024-09-01,Evening,Sunday,29.7604,-95.3698,Industrial,4,10000,50000,Assault,7,17,0,-3.632959172879069,Rainy,None,Highways,7.852242324549131,4,7.9559286075279285,9,2
2024-03-07,Evening,Thursday,40.7128,-74.006,Downtown,3,25000,60000,Vandalism,4,23,1,10.082890292501787,Foggy,None,Commercial,7.718757171841882,0,7.897026007729268,1,5
2024-02-12,Night,Monday,34.0522,-118.2437,Suburban,7,5000,75000,Burglary,8,12,0,-1.8876540362961114,Clear,None,Residential,5.137634692136761,8,6.5756789794689,6,8
2024-09-10,Afternoon,Tuesday,29.7604,-95.3698,Industrial,4,10000,50000,Burglary,7,41,0,0.5821953657400414,Rainy,None,Parks,7.1867770699681826,4,5.904211876128444,4,9
2024-03-28,Night,Thursday,40.7128,-74.006,Downtown,3,25000,60000,Robbery,1,1,0,16.65562003756298,Rainy,None,Parks,6.636052991539442,6,1.5152561332623806,7,4
2024-02-12,Night,Monday,40.7128,-74.006,Downtown,3,25000,60000,Vandalism,8,22,0,-4.150988698280931,Rainy,None,Commercial,6.102282729102936,2,8.947854236077518,17,9
2024-06-17,Night,Monday,41.8781,-87.6298,Urban,5,15000,55000,Burglary,4,19,0,9.721664102721563,Rainy,None,Commercial,7.996587931097009,0,4.496812174081923,2,1
2024-03-11,Morning,Monday,29.7604,-95.3698,Industrial,4,10000,50000,Theft,9,24,0,32.5020304909317,Foggy,None,Commercial,6.063923747151242,4,6.261962203494463,12,2
2024-02-13,Night,Tuesday,41.8781,-87.6298,Urban,5,15000,55000,Assault,8,26,0,19.69401681907321,Rainy,None,Highways,9.326546312298799,0,3.888512444551733,13,7
2024-02-25,Afternoon,Sunday,41.8781,-87.6298,Urban,5,15000,55000,Burglary,9,23,0,21.135431906985733,Foggy,None,Commercial,9.210522370924124,3,2.4040407194690867,8,9
2024-10-17,Night,Thursday,29.7604,-95.3698,Industrial,4,10000,50000,Robbery,9,32,0,31.15313687554263,Foggy,None,Highways,4.149460434253262,5,6.234181347088786,15,4
2024-05-17,Morning,Friday,41.8781,-87.6298,Urban,5,15000,55000,Theft,2,11,1,26.359129610432326,Rainy,None,Parks,11.542831013101296,3,4.899333765083698,13,3
2024-01-15,Night,Monday,41.8781,-87.6298,Urban,5,15000,55000,Vandalism,9,48,1,18.237469262244645,Foggy,None,Parks,9.718269215377944,2,0.5691453903260614,3,4
2024-02-25,Afternoon,Sunday,34.0522,-118.2437,Suburban,7,5000,75000,Assault,9,40,0,11.012451057613259,Clear,None,Parks,3.5283867296359626,1,3.018403340853159,8,1
2024-08-11,Night,Sunday,34.0522,-118.2437,Suburban,7,5000,75000,Fraud,6,5,0,10.870044035653304,Clear,None,Residential,3.298572540746297,6,0.49080796194324516,17,7
2024-08-28,Night,Wednesday,40.7128,-74.006,Downtown,3,25000,60000,Assault,8,21,0,31.768518691879898,Clear,None,Commercial,8.163375583219253,5,0.23466079114994914,8,6
2024-12-26,Morning,Thursday,41.8781,-87.6298,Urban,5,15000,55000,Theft,7,22,0,22.658298603002006,Clear,None,Parks,9.123409097455141,3,2.411752482822013,0,4
2024-08-31,Evening,Saturday,41.8781,-87.6298,Urban,5,15000,55000,Theft,9,0,0,18.392251885858705,Clear,None,Highways,11.625020726269682,3,0.3673054201968259,5,10
2024-10-30,Evening,Wednesday,34.0522,-118.2437,Suburban,7,5000,75000,Burglary,7,13,1,13.22738895474049,Rainy,None,Residential,5.944871354107601,7,3.552675730150269,0,4
2024-05-26,Morning,Sunday,34.0522,-118.2437,Suburban,7,5000,75000,Assault,4,48,1,2.867096580634483,Clear,None,Residential,4.53279080778081,3,8.650368051693075,10,5
2024-01-26,Evening,Friday,29.7604,-95.3698,Industrial,4,10000,50000,Robbery,2,35,0,22.206794195145015,Rainy,None,Residential,5.383967683001219,5,5.564255379258042,9,8
2024-12-14,Evening,Saturday,41.8781,-87.6298,Urban,5,15000,55000,Robbery,3,2,1,10.996181171504249,Rainy,None,Highways,11.621094725292906,4,6.868361592641153,6,7
2024-08-28,Afternoon,Wednesday,29.7604,-95.3698,Industrial,4,10000,50000,Vandalism,4,45,0,8.802598176982887,Foggy,None,Commercial,7.887703444831727,2,7.772083724647842,5,7
2024-02-10,Night,Saturday,40.7128,-74.006,Downtown,3,25000,60000,Vandalism,7,6,1,3.2068193219346384,Foggy,None,Commercial,8.98353223257734,4,4.602153303663764,9,4
2024-08-22,Evening,Thursday,34.0522,-118.2437,Suburban,7,5000,75000,Vandalism,2,5,0,25.24004842885134,Rainy,None,Parks,5.161128294420411,6,0.9681645737923964,0,8
2024-04-01,Afternoon,Monday,34.0522,-118.2437,Suburban,7,5000,75000,Robbery,1,29,1,11.288517385659741,Foggy,None,Residential,5.328068088768608,3,8.745756015904572,15,4
2024-06-25,Morning,Tuesday,40.7128,-74.006,Downtown,3,25000,60000,Theft,7,12,1,26.464930009046036,Foggy,None,Parks,5.62156374835568,2,0.3665799346671781,18,10
2024-08-30,Morning,Friday,40.7128,-74.006,Downtown,3,25000,60000,Theft,5,19,0,6.383981443933209,Clear,None,Commercial,8.557045991369623,9,8.741236566220582,16,9
2024-10-13,Evening,Sunday,34.0522,-118.2437,Suburban,7,5000,75000,Fraud,3,14,0,0.015346655231045503,Foggy,None,Residential,3.2277021923312716,6,2.3171204883812027,1,4
2024-06-03,Evening,Monday,41.8781,-87.6298,Urban,5,15000,55000,Assault,7,16,0,14.236186978071789,Foggy,None,Residential,7.142569073574828,0,5.2025645342216755,15,4
2024-10-09,Morning,Wednesday,40.7128,-74.006,Downtown,3,25000,60000,Fraud,7,1,0,9.322550140726724,Foggy,None,Highways,5.652993686779418,3,9.803891794074055,1,10
2024-02-20,Afternoon,Tuesday,29.7604,-95.3698,Industrial,4,10000,50000,Vandalism,6,7,0,3.4472658183804903,Clear,None,Residential,5.506329482619442,2,6.601287240732464,17,9
2024-11-03,Morning,Sunday,29.7604,-95.3698,Industrial,4,10000,50000,Vandalism,5,25,0,28.54151400328658,Rainy,None,Commercial,6.570483604714987,4,7.6419206406803495,15,2
2024-06-14,Morning,Friday,41.8781,-87.6298,Urban,5,15000,55000,Fraud,3,41,1,-4.41157473996197,Clear,None,Commercial,10.254395307385163,6,0.8925507249479002,4,2
2024-12-16,Afternoon,Monday,41.8781,-87.6298,Urban,5,15000,55000,Robbery,9,44,0,26.42143531056883,Clear,None,Residential,6.477992652549576,2,2.398727566303318,16,5
2024-07-06,Morning,Saturday,40.7128,-74.006,Downtown,3,25000,60000,Vandalism,2,44,0,22.327491554531864,Rainy,None,Residential,6.6389659960197935,3,2.0108645123611804,13,7
2024-12-26,Afternoon,Thursday,41.8781,-87.6298,Urban,5,15000,55000,Assault,8,46,0,-3.7468289735429128,Rainy,None,Commercial,6.496932471216373,9,6.7685106168704205,0,9
2024-12-09,Afternoon,Monday,41.8781,-87.6298,Urban,5,15000,55000,Assault,5,33,0,4.016914835406835,Clear,None,Residential,11.957006902561822,7,4.096172991526655,3,1
2024-10-11,Night,Friday,29.7604,-95.3698,Industrial,4,10000,50000,Theft,3,17,1,34.19937467500357,Rainy,None,Highways,6.893728521677927,3,9.259513768745157,15,10
2024-08-04,Night,Sunday,41.8781,-87.6298,Urban,5,15000,55000,Robbery,7,25,0,8.721383698834412,Rainy,None,Highways,9.03705287687221,4,0.20584892530819576,14,7
2024-04-07,Night,Sunday,41.8781,-87.6298,Urban,5,15000,55000,Theft,2,28,1,26.008615662833986,Foggy,None,Highways,6.849537035803471,8,4.456008546423522,2,8
2024-03-16,Morning,Saturday,34.0522,-118.2437,Suburban,7,5000,75000,Burglary,1,14,1,16.714841179244033,Foggy,None,Residential,4.0485525087389895,3,8.613934693373922,17,9
2024-03-17,Night,Sunday,40.7128,-74.006,Downtown,3,25000,60000,Robbery,6,25,1,33.36918960143068,Clear,None,Parks,6.19754559485736,3,5.011246344138665,4,3
2024-02-15,Evening,Thursday,40.7128,-74.006,Downtown,3,25000,60000,Burglary,2,39,1,-1.699430752137161,Clear,None,Parks,8.602871007381694,8,5.08659542949487,18,6
2024-07-03,Afternoon,Wednesday,34.0522,-118.2437,Suburban,7,5000,75000,Robbery,8,17,0,6.268023981452773,Clear,None,Commercial,5.368692811547456,2,4.694722979935924,7,4
2024-03-17,Evening,Sunday,34.0522,-118.2437,Suburban,7,5000,75000,Fraud,8,12,0,21.178766472036838,Foggy,None,Parks,4.006979475151138,7,2.627824216804983,8,8
2024-02-12,Morning,Monday,29.7604,-95.3698,Industrial,4,10000,50000,Burglary,1,30,0,-2.6220712283630387,Foggy,None,Parks,4.873245419175366,3,3.7120764579089056,11,5
2024-06-21,Night,Friday,29.7604,-95.3698,Industrial,4,10000,50000,Theft,9,40,0,11.008803257378972,Rainy,None,Residential,4.271027225968318,9,1.6467437876115734,19,5
2024-10-29,Morning,Tuesday,34.0522,-118.2437,Suburban,7,5000,75000,Fraud,5,36,1,34.36672165725877,Rainy,None,Parks,4.085771947712864,8,6.824799803670394,9,4
2024-06-19,Morning,Wednesday,34.0522,-118.2437,Suburban,7,5000,75000,Vandalism,2,17,0,18.312518135792928,Clear,None,Parks,4.326098879442823,0,3.3104130289019893,7,3
2024-11-23,Morning,Saturday,41.8781,-87.6298,Urban,5,15000,55000,Theft,7,45,0,30.088584673429402,Rainy,None,Parks,6.92801705645554,2,3.2019251130167734,12,9
2024-04-30,Morning,Tuesday,41.8781,-87.6298,Urban,5,15000,55000,Fraud,5,30,0,32.75244007129344,Foggy,None,Parks,9.42828796474417,8,7.564225469791898,0,4
2024-02-23,Morning,Friday,29.7604,-95.3698,Industrial,4,10000,50000,Fraud,7,5,1,6.969608196292963,Clear,None,Residential,4.599741164264037,7,9.37339710719993,8,9
2024-07-23,Night,Tuesday,41.8781,-87.6298,Urban,5,15000,55000,Burglary,5,20,0,19.969020211213934,Foggy,None,Parks,11.227579923681063,3,9.469054673779194,17,3
2024-01-19,Evening,Friday,34.0522,-118.2437,Suburban,7,5000,75000,Assault,4,5,0,27.979166738232436,Foggy,None,Highways,5.881153243282649,6,9.159420347587327,14,10
2024-05-22,Afternoon,Wednesday,34.0522,-118.2437,Suburban,7,5000,75000,Robbery,5,45,0,1.6951815736408227,Foggy,None,Commercial,3.366639620368189,2,7.155876427469489,5,7
2024-06-11,Morning,Tuesday,29.7604,-95.3698,Industrial,4,10000,50000,Theft,2,37,1,34.57538169858368,Clear,None,Residential,4.481507794581308,6,7.378606669327365,15,6
2024-04-22,Evening,Monday,40.7128,-74.006,Downtown,3,25000,60000,Fraud,4,43,1,-1.5648565107941703,Clear,None,Commercial,6.444056090626029,0,8.088934287924896,1,4
2024-08-07,Evening,Wednesday,40.7128,-74.006,Downtown,3,25000,60000,Fraud,3,21,0,25.430682598569682,Clear,None,Parks,9.553057068356324,2,1.1972120913044784,15,3
2024-09-17,Morning,Tuesday,29.7604,-95.3698,Industrial,4,10000,50000,Assault,8,0,1,20.44479242335487,Rainy,None,Commercial,7.969272727327097,2,3.890311358917608,16,10
2024-12-01,Afternoon,Sunday,40.7128,-74.006,Downtown,3,25000,60000,Assault,4,25,0,28.888190046183716,Clear,None,Highways,6.675898831281825,1,2.63940668576579,8,10
2024-03-05,Evening,Tuesday,29.7604,-95.3698,Industrial,4,10000,50000,Assault,2,25,0,14.4369987939887,Clear,None,Highways,5.832704040133004,0,9.692491517551128,16,3
2024-11-10,Afternoon,Sunday,29.7604,-95.3698,Industrial,4,10000,50000,Robbery,2,16,0,4.964390194366226,Rainy,None,Parks,6.384929848522756,2,4.71846889230612,3,3
2024-03-18,Afternoon,Monday,34.0522,-118.2437,Suburban,7,5000,75000,Theft,6,19,0,31.927276848805214,Clear,None,Residential,5.033760258906134,3,2.776266469336717,16,3
2024-12-28,Afternoon,Saturday,40.7128,-74.006,Downtown,3,25000,60000,Burglary,7,40,0,2.32663522939764,Foggy,None,Highways,8.450118803883013,2,4.160737977759849,15,2
